,Date,BranchLocation,C&FAgent,ProductCategory,ProductCode,Sales,InitialInventory,UnitsOrdered,DemandForecast,SellingPrice,Month_Year,Sales_lag,InitialInventory_lag,UnitsOrdered_lag
24451,2006-06-01,Hawaii BRANCH,Hawaii Agent3,Home Entertainment,65890,30852,41836,55680,34293,7.24,June 2006,21340.0,17096.0,46080.0
24452,2006-07-01,Hawaii BRANCH,Hawaii Agent3,Home Entertainment,65890,27220,18664,31320,30728,7.01,July 2006,30852.0,41836.0,55680.0
24453,2006-08-01,Hawaii BRANCH,Hawaii Agent3,Home Entertainment,65890,40572,22764,100800,29621,7.44,August 2006,27220.0,18664.0,31320.0
24454,2006-09-01,Hawaii BRANCH,Hawaii Agent3,Home Entertainment,65890,17340,39792,12000,34024,7.14,September 2006,40572.0,22764.0,100800.0
24455,2006-10-01,Hawaii BRANCH,Hawaii Agent3,Home Entertainment,65890,16988,29628,33600,25350,7.16,October 2006,17340.0,39792.0,12000.0
24456,2006-11-01,Hawaii BRANCH,Hawaii Agent3,Home Entertainment,65890,30972,31840,39840,38840,7.21,November 2006,16988.0,29628.0,33600.0
24457,2006-12-01,Hawaii BRANCH,Hawaii Agent3,Home Entertainment,65890,23364,40708,14400,34520,7.04,December 2006,30972.0,31840.0,39840.0
24458,2004-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,0,142400,4516480,0,4.236132264529058,January 2004,,,
24459,2004-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,0,2240,5542720,0,4.236132264529058,February 2004,0.0,142400.0,4516480.0
24460,2004-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,320,123840,5095440,0,4.24,March 2004,0.0,2240.0,5542720.0
24461,2004-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,1280,569304,5148800,0,3.86,April 2004,320.0,123840.0,5095440.0
24462,2004-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,1920,443544,4890560,0,4.26,May 2004,1280.0,569304.0,5148800.0
24463,2004-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,960,253760,7186300,0,4.68,June 2004,1920.0,443544.0,4890560.0
24464,2004-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,3460,759580,6716940,0,4.11,July 2004,960.0,253760.0,7186300.0
24465,2004-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,3000,405480,7026000,0,3.93,August 2004,3460.0,759580.0,6716940.0
24466,2004-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,19640,1315720,14062240,0,4.51,September 2004,3000.0,405480.0,7026000.0
24467,2004-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,5500,78020,8202620,0,4.08,October 2004,19640.0,1315720.0,14062240.0
24468,2004-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,5000,238420,6981100,6360,4.24,November 2004,5500.0,78020.0,8202620.0
24469,2004-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,3000,3280,6622500,0,4.35,December 2004,5000.0,238420.0,6981100.0
24470,2005-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,4500,9280,7579000,0,4.48,January 2005,3000.0,3280.0,6622500.0
24471,2005-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,4500,390280,4429500,1500,4.38,February 2005,4500.0,9280.0,7579000.0
24472,2005-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,2500,106780,6225500,0,4.46,March 2005,4500.0,390280.0,4429500.0
24473,2005-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,500,150280,7534000,0,4.29,April 2005,2500.0,106780.0,6225500.0
24474,2005-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,0,3780,8791000,5250,4.236132264529058,May 2005,500.0,150280.0,7534000.0
24475,2005-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,0,3780,7740000,5250,4.236132264529058,June 2005,0.0,3780.0,8791000.0
24476,2005-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,0,3780,8729000,0,4.236132264529058,July 2005,0.0,3780.0,7740000.0
24477,2005-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,1000,109280,8868000,0,4.47,August 2005,0.0,3780.0,8729000.0
24478,2005-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,0,87280,9767000,0,4.236132264529058,September 2005,1000.0,109280.0,8868000.0
24479,2005-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,5500,35500,11663000,333,4.25,October 2005,0.0,87280.0,9767000.0
24480,2005-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,0,360000,9961000,0,4.236132264529058,November 2005,5500.0,35500.0,11663000.0
24481,2005-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,0,21000,8781000,15000,4.236132264529058,December 2005,0.0,360000.0,9961000.0
24482,2006-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,10500,26500,8358500,1333,4.09,January 2006,0.0,21000.0,8781000.0
24483,2006-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,11500,16000,7130500,1333,4.4,February 2006,10500.0,26500.0,8358500.0
24484,2006-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,11500,170500,6411500,1739,4.13,March 2006,11500.0,16000.0,7130500.0
24485,2006-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,19000,9500,7726500,17000,4.26,April 2006,11500.0,170500.0,6411500.0
24486,2006-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,19000,21500,10946000,17000,3.86,May 2006,19000.0,9500.0,7726500.0
24487,2006-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,6000,0,12655000,10000,4.22,June 2006,19000.0,21500.0,10946000.0
24488,2006-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,12000,352500,13599500,0,4.51,July 2006,6000.0,0.0,12655000.0
24489,2006-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,9500,278000,14610000,15000,4.11,August 2006,12000.0,352500.0,13599500.0
24490,2006-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,4000,835500,16789500,15000,4.39,September 2006,9500.0,278000.0,14610000.0
24491,2006-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,3002500,947500,20470500,0,4.13,October 2006,4000.0,835500.0,16789500.0
24492,2006-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,7500,1675000,16360000,20000,4.56,November 2006,3002500.0,947500.0,20470500.0
24493,2006-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,56658,4500,2060000,10302000,7000,4.61,December 2006,7500.0,1675000.0,16360000.0
24494,2004-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,0,0,513600,0,6.444611307420494,February 2004,,,
24495,2004-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,0,185760,59520,0,6.444611307420494,March 2004,0.0,0.0,513600.0
24496,2004-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,0,12000,437760,0,6.444611307420494,April 2004,0.0,185760.0,59520.0
24497,2004-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,0,154560,825600,0,6.444611307420494,May 2004,0.0,12000.0,437760.0
24498,2004-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,0,960,753120,0,6.444611307420494,June 2004,0.0,154560.0,825600.0
24499,2004-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,0,21120,1310400,0,6.444611307420494,July 2004,0.0,960.0,753120.0
24500,2004-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,2880,0,1367520,0,6.49,August 2004,0.0,21120.0,1310400.0
24501,2004-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,480,346560,810240,0,6.64,September 2004,2880.0,0.0,1367520.0
24502,2004-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,480,19680,2051040,0,6.23,October 2004,480.0,346560.0,810240.0
24503,2004-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,7200,65280,1517760,1280,6.37,November 2004,480.0,19680.0,2051040.0
24504,2004-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,15840,59520,768000,0,6.2,December 2004,7200.0,65280.0,1517760.0
24505,2005-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,5760,5760,1183680,13440,6.24,January 2005,15840.0,59520.0,768000.0
24506,2005-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,19680,122880,1049280,14400,6.0,February 2005,5760.0,5760.0,1183680.0
24507,2005-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,5760,4320,1298880,0,6.38,March 2005,19680.0,122880.0,1049280.0
24508,2005-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,5760,5760,1439040,0,6.6,April 2005,5760.0,4320.0,1298880.0
24509,2005-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,0,4320,1608000,9760,6.444611307420494,May 2005,5760.0,5760.0,1439040.0
24510,2005-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,20160,181920,1438560,9760,6.31,June 2005,0.0,4320.0,1608000.0
24511,2005-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,8640,109440,2210880,25021,6.42,July 2005,20160.0,181920.0,1438560.0
24512,2005-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,16320,106560,1883520,0,6.78,August 2005,8640.0,109440.0,2210880.0
24513,2005-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,12000,99360,2423520,8320,6.31,September 2005,16320.0,106560.0,1883520.0
24514,2005-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,13440,141120,2356320,13440,6.14,October 2005,12000.0,99360.0,2423520.0
24515,2005-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,14400,37920,2141280,12000,6.21,November 2005,13440.0,141120.0,2356320.0
24516,2005-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,23520,155040,2044320,36000,6.63,December 2005,14400.0,37920.0,2141280.0
24517,2006-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,26400,86880,2116800,26400,6.48,January 2006,23520.0,155040.0,2044320.0
24518,2006-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,13440,221760,2159040,39779,6.51,February 2006,26400.0,86880.0,2116800.0
24519,2006-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,19680,68640,1180320,11126,6.53,March 2006,13440.0,221760.0,2159040.0
24520,2006-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,21120,25920,1963680,48000,6.36,April 2006,19680.0,68640.0,1180320.0
24521,2006-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,32160,133440,2283360,60000,6.57,May 2006,21120.0,25920.0,1963680.0
24522,2006-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,29760,246720,2084160,12000,6.68,June 2006,32160.0,133440.0,2283360.0
24523,2006-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,10560,10080,2722560,0,6.5,July 2006,29760.0,246720.0,2084160.0
24524,2006-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,27840,100400,3205440,48000,6.37,August 2006,10560.0,10080.0,2722560.0
24525,2006-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,17280,29360,2412480,48000,6.61,September 2006,27840.0,100400.0,3205440.0
24526,2006-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,30720,64880,2711040,48000,6.47,October 2006,17280.0,29360.0,2412480.0
24527,2006-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,12000,86960,2436480,72000,6.82,November 2006,30720.0,64880.0,2711040.0
24528,2006-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,58750,25920,46640,3153600,36000,6.89,December 2006,12000.0,86960.0,2436480.0
24529,2004-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,150,358950,471600,0,18.77,January 2004,,,
24530,2004-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,0,138450,202200,0,19.00008156606851,February 2004,150.0,358950.0,471600.0
24531,2004-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,3600,9750,492000,0,18.7,March 2004,0.0,138450.0,202200.0
24532,2004-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2400,21000,984450,0,18.32,April 2004,3600.0,9750.0,492000.0
24533,2004-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2250,45600,1471350,0,18.81,May 2004,2400.0,21000.0,984450.0
24534,2004-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2100,16050,1645050,0,18.58,June 2004,2250.0,45600.0,1471350.0
24535,2004-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1500,48450,1009960,0,18.64,July 2004,2100.0,16050.0,1645050.0
24536,2004-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1500,148950,465300,0,19.2,August 2004,1500.0,48450.0,1009960.0
24537,2004-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,3150,136800,506100,0,19.39,September 2004,1500.0,148950.0,465300.0
24538,2004-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,300,102000,84900,0,18.6,October 2004,3150.0,136800.0,506100.0
24539,2004-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,4650,11250,580800,1800,19.24,November 2004,300.0,102000.0,84900.0
24540,2004-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,4800,38550,472050,0,19.48,December 2004,4650.0,11250.0,580800.0
24541,2005-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,5250,15300,267450,2381,19.28,January 2005,4800.0,38550.0,472050.0
24542,2005-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,7350,34350,336900,7100,19.66,February 2005,5250.0,15300.0,267450.0
24543,2005-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,3900,13350,975000,0,19.44,March 2005,7350.0,34350.0,336900.0
24544,2005-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2250,100800,1262700,0,18.41,April 2005,3900.0,13350.0,975000.0
24545,2005-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2100,97800,556950,5413,18.54,May 2005,2250.0,100800.0,1262700.0
24546,2005-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,3000,13350,333750,5331,18.63,June 2005,2100.0,97800.0,556950.0
24547,2005-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1350,3300,855000,14388,18.36,July 2005,3000.0,13350.0,333750.0
24548,2005-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1500,65250,571650,0,19.28,August 2005,1350.0,3300.0,855000.0
24549,2005-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,3300,15600,591750,2869,19.66,September 2005,1500.0,65250.0,571650.0
24550,2005-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1950,40200,418950,1150,18.95,October 2005,3300.0,15600.0,591750.0
24551,2005-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1500,53400,209850,10000,19.36,November 2005,1950.0,40200.0,418950.0
24552,2005-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1500,11250,461400,10000,19.52,December 2005,1500.0,53400.0,209850.0
24553,2006-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,4500,78150,510150,4432,19.44,January 2006,1500.0,11250.0,461400.0
24554,2006-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,4500,41100,549300,3370,19.49,February 2006,4500.0,78150.0,510150.0
24555,2006-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,3900,54000,498600,1750,19.65,March 2006,4500.0,41100.0,549300.0
24556,2006-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,450,12150,660150,20000,18.69,April 2006,3900.0,54000.0,498600.0
24557,2006-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2550,51900,754500,11000,20.06,May 2006,450.0,12150.0,660150.0
24558,2006-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,3900,33000,733650,0,19.6,June 2006,2550.0,51900.0,754500.0
24559,2006-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1350,49350,688200,0,19.49,July 2006,3900.0,33000.0,733650.0
24560,2006-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2250,31650,572700,10000,19.67,August 2006,1350.0,49350.0,688200.0
24561,2006-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2850,44550,545700,10000,19.39,September 2006,2250.0,31650.0,572700.0
24562,2006-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,1200,95400,272100,5000,19.55,October 2006,2850.0,44550.0,545700.0
24563,2006-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,2250,52200,305540,15000,19.59,November 2006,1200.0,95400.0,272100.0
24564,2006-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,62550,300,63740,458400,1800,20.54,December 2006,2250.0,52200.0,305540.0
24565,2004-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,38800,440594,0,8.284244604316548,January 2004,,,
24566,2004-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,46194,363200,0,8.284244604316548,February 2004,0.0,38800.0,440594.0
24567,2004-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,52994,104400,0,8.284244604316548,March 2004,0.0,46194.0,363200.0
24568,2004-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,0,209200,0,8.284244604316548,April 2004,0.0,52994.0,104400.0
24569,2004-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,10800,594800,0,8.284244604316548,May 2004,0.0,0.0,209200.0
24570,2004-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,0,569200,0,8.284244604316548,June 2004,0.0,10800.0,594800.0
24571,2004-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,32400,476000,0,8.284244604316548,July 2004,0.0,0.0,569200.0
24572,2004-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,0,510000,0,8.284244604316548,August 2004,0.0,32400.0,476000.0
24573,2004-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,104400,527200,0,8.284244604316548,September 2004,0.0,0.0,510000.0
24574,2004-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,71200,389600,0,8.284244604316548,October 2004,0.0,104400.0,527200.0
24575,2004-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,127600,247200,0,8.284244604316548,November 2004,0.0,71200.0,389600.0
24576,2004-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,73200,186400,0,8.284244604316548,December 2004,0.0,127600.0,247200.0
24577,2005-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,1200,173600,0,8.284244604316548,January 2005,0.0,73200.0,186400.0
24578,2005-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,1200,356000,0,8.284244604316548,February 2005,0.0,1200.0,173600.0
24579,2005-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,74800,485600,0,8.284244604316548,March 2005,0.0,1200.0,356000.0
24580,2005-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,7600,452800,0,8.284244604316548,April 2005,0.0,74800.0,485600.0
24581,2005-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,1200,941600,0,8.284244604316548,May 2005,0.0,7600.0,452800.0
24582,2005-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,33600,564400,0,8.284244604316548,June 2005,0.0,1200.0,941600.0
24583,2005-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,50400,1276400,0,8.284244604316548,July 2005,0.0,33600.0,564400.0
24584,2005-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,133600,960400,0,8.284244604316548,August 2005,0.0,50400.0,1276400.0
24585,2005-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,21200,355200,0,8.284244604316548,September 2005,0.0,133600.0,960400.0
24586,2005-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,12000,430800,0,8.284244604316548,October 2005,0.0,21200.0,355200.0
24587,2005-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,0,422800,0,8.284244604316548,November 2005,0.0,12000.0,430800.0
24588,2005-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,25200,664000,0,8.284244604316548,December 2005,0.0,0.0,422800.0
24589,2006-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,46000,794800,0,8.284244604316548,January 2006,0.0,25200.0,664000.0
24590,2006-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,23200,612400,0,8.284244604316548,February 2006,0.0,46000.0,794800.0
24591,2006-03-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,20400,612000,0,8.284244604316548,March 2006,0.0,23200.0,612400.0
24592,2006-04-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,0,995600,3000,8.284244604316548,April 2006,0.0,20400.0,612000.0
24593,2006-05-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,2400,1107200,2000,8.284244604316548,May 2006,0.0,0.0,995600.0
24594,2006-06-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,0,1548000,1000,8.284244604316548,June 2006,0.0,2400.0,1107200.0
24595,2006-07-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,23200,1736000,0,8.284244604316548,July 2006,0.0,0.0,1548000.0
24596,2006-08-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,118400,1070400,3000,8.284244604316548,August 2006,0.0,23200.0,1736000.0
24597,2006-09-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,98000,812400,3000,8.284244604316548,September 2006,0.0,118400.0,1070400.0
24598,2006-10-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,92000,629200,2000,8.284244604316548,October 2006,0.0,98000.0,812400.0
24599,2006-11-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,24400,1500400,0,8.284244604316548,November 2006,0.0,92000.0,629200.0
24600,2006-12-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,63455,0,60400,798400,0,8.284244604316548,December 2006,0.0,24400.0,1500400.0
24601,2004-01-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,65890,0,89760,1248960,0,7.21707468879668,January 2004,,,
24602,2004-02-01,Indiana BRANCH,Indiana Agent1,Home Entertainment,65890,0,429120,636000,0,7.21707468879668,February 2004,0.0,89760.0,1248960.0
